gene_label,ct_label,as_label,as,ct,gene
INHBE,hilus cell of ovary,ovary,http://purl.obolibrary.org/obo/UBERON_0000992,http://purl.obolibrary.org/obo/CL_0002095,http://identifiers.org/hgnc/24029
INMT,alveolar type 1 fibroblast cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/6069
INS,type B pancreatic cell,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000169,http://identifiers.org/hgnc/6081
INSL5,neuroendocrine cell,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/6088
INSL5,neuroendocrine cell,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/6088
INSM1,neuroendocrine cell,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/6090
INSM1,neuroendocrine cell,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/6090
INSRR,kidney connecting tubule beta-intercalated cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030021,http://identifiers.org/hgnc/6093
IQGAP2,Inh L3-5 VIP HS3ST3A1 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015030,http://identifiers.org/hgnc/6111
IQGAP2,Inh L1-5 VIP CD27-AS1 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015032,http://identifiers.org/hgnc/6111
IQGAP2,CGE_293 VIP GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051294,http://identifiers.org/hgnc/6111
IQGAP2,MGE_260 pvalb GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051261,http://identifiers.org/hgnc/6111
IQGAP2,Inh L3-5 VIP HS3ST3A1 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015030,http://identifiers.org/hgnc/6111
IQGAP2,Inh L1-5 VIP CD27-AS1 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015032,http://identifiers.org/hgnc/6111
IRAG2,Amex_406 amygdala excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051407,http://identifiers.org/hgnc/6690
IRAG2,medullary thymic epithelial cell type 4,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/6690
IRAK1,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/6112
IRF4,plasma cell,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/6119
IRF4,plasmablast,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/6119
IRF4,plasma cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/6119
IRF4,plasmablast,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/6119
IRF4,plasmablast,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/6119
IRF7,tuft cell of small intestine,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_irf7
IRF7,tuft cell of small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_irf7
IRF7,thymic plasmacytoid dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/6122
IRF7,tuft cell of small intestine,duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_irf7
IRF7,tuft cell of small intestine,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_irf7
IRF8,CD8-alpha-positive thymic conventional dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/5358
IRF8,thymic plasmacytoid dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/5358
IRF8,early T lineage precursor,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002425,http://identifiers.org/hgnc/5358
IRX2,pancreatic A cell,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000171,http://identifiers.org/hgnc/14359
ISL1,Splat_393 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051394,http://identifiers.org/hgnc/6132
ISL1,MSN_427 direct pathway medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051428,http://identifiers.org/hgnc/6132
ISL1,Splat_378 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051379,http://identifiers.org/hgnc/6132
ISL1,MSN_219 direct pathway medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051220,http://identifiers.org/hgnc/6132
ISL1,Splat_416 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051417,http://identifiers.org/hgnc/6132
ISL1,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/6132
ISL1,Splat_412 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051413,http://identifiers.org/hgnc/6132
ISL1,Splat_417 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051418,http://identifiers.org/hgnc/6132
ISL1,MSN_220 direct pathway medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051221,http://identifiers.org/hgnc/6132
ISM1,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/16213
ISM1,LLC_269 interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051270,http://identifiers.org/hgnc/16213
ITGA1,"lung resident memory CD8-positive, alpha-beta T cell",lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033039,http://identifiers.org/hgnc/6134
ITGA1,Inh L5-6 SST DNAJC14 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015054,http://identifiers.org/hgnc/6134
ITGA1,"CD4-positive, alpha-beta memory T cell",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/6134
ITGA1,"CD4-positive, alpha-beta memory T cell",lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/6134
ITGA1,"CD8-positive, alpha-beta memory T cell",lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000909,http://identifiers.org/hgnc/6134
ITGA1,natural killer cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/6134
ITGA1,hepatic pit cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_2000054,http://identifiers.org/hgnc/6134
ITGA1,Eomes low Liver NK cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/6134
ITGA1,TBet low Liver NK cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/6134
ITGA1,Inh L5-6 SST DNAJC14 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015054,http://identifiers.org/hgnc/6134
ITGA11,Splat_346 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051347,http://identifiers.org/hgnc/6136
ITGA11,DLCT6b_107 glutamatergic neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051108,http://identifiers.org/hgnc/6136
ITGA2,limbal stem cells,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,http://identifiers.org/hgnc/6137
ITGA2B,lung megakaryocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033018,http://identifiers.org/hgnc/6138
ITGA2B,platelet,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000233,http://identifiers.org/hgnc/6138
ITGA3,reticular cell of splenic cord,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6139
ITGA3,limbal stem cells,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,http://identifiers.org/hgnc/6139
ITGA4,CA13_169 hippocampal CA1-3 neuron (Hsap),hippocampal formation,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/PCL_0051170,http://identifiers.org/hgnc/6140
ITGA4,CA13_187 hippocampal CA1-3 neuron (Hsap),hippocampal formation,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/PCL_0051188,http://identifiers.org/hgnc/6140
ITGA4,CA4_192 hippocampal CA4 neuron (Hsap),hippocampal formation,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/PCL_0051193,http://identifiers.org/hgnc/6140
ITGA4,CA4_195 hippocampal CA4 neuron (Hsap),hippocampal formation,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/PCL_0051196,http://identifiers.org/hgnc/6140
ITGA4,CA4_196 hippocampal CA4 neuron (Hsap),hippocampal formation,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/PCL_0051197,http://identifiers.org/hgnc/6140
ITGA4,neutrophil,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/6140
ITGA4,reticular cell of splenic cord,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6140
ITGA4,CA4_195 hippocampal CA4 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051196,http://identifiers.org/hgnc/6140
ITGA4,CA4_196 hippocampal CA4 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051197,http://identifiers.org/hgnc/6140
ITGA4,CA13_169 hippocampal CA1-3 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051170,http://identifiers.org/hgnc/6140
ITGA4,CA13_187 hippocampal CA1-3 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051188,http://identifiers.org/hgnc/6140
ITGA4,CA4_192 hippocampal CA4 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051193,http://identifiers.org/hgnc/6140
ITGA5,reticular cell of splenic cord,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6141
ITGA6,limbal stem cells,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,http://identifiers.org/hgnc/6142
ITGA7,blood vessel smooth muscle cell,descending thoracic aorta,http://purl.obolibrary.org/obo/UBERON_0002345,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/6143
ITGA7,blood vessel smooth muscle cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/6143
ITGA7,blood vessel smooth muscle cell,ascending aorta,http://purl.obolibrary.org/obo/UBERON_0001496,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/6143
ITGA8,glomerular mesangial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/6144
ITGAE,"lung resident memory CD8-positive, alpha-beta T cell",lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033039,http://identifiers.org/hgnc/6147
ITGAE,"dendritic cell, human",interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6147
ITGAE,dendritic cell,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/6147
ITGAE,"dendritic cell, human",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6147
ITGAE,"dendritic cell, human",cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6147
ITGAE,"dendritic cell, human",cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6147
ITGAE,"CD8-positive, alpha-beta memory T cell",liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000909,http://identifiers.org/hgnc/6147
ITGAE,Eomes low Liver NK cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/6147
ITGAE,TBet low Liver NK cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/6147
ITGAL,plasma cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/6148
ITGAM,lung interstitial macrophage,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033043,http://identifiers.org/hgnc/6149
ITGAM,"dendritic cell, human",interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6149
ITGAM,neutrophil,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/6149
ITGAM,thymic macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/6149
ITGAM,macrophage,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/6149
ITGAM,mature eosinophil,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000041,http://identifiers.org/hgnc/6149
ITGAM,macrophage,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/6149
ITGAM,dendritic cell,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/6149
ITGAM,mature eosinophil,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://purl.obolibrary.org/obo/CL_0000041,http://identifiers.org/hgnc/6149
ITGAM,B cell,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/6149
ITGAM,macrophage,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/6149
ITGAM,mature eosinophil,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000041,http://identifiers.org/hgnc/6149
ITGAM,"dendritic cell, human",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6149
ITGAM,"dendritic cell, human",cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6149
ITGAM,"dendritic cell, human",cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6149
ITGAM,macrophage,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/6149
ITGAM,CD8-alpha-positive thymic conventional dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/6149
ITGAM,CD8-alpha-negative thymic conventional dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/6149
ITGAM,"CD14-positive, CD16-low monocyte",spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0001055,http://identifiers.org/hgnc/6149
ITGAM,thymic medullary macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000882,http://identifiers.org/hgnc/6149
ITGAM,lymph node tingible body macrophage,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000888,http://identifiers.org/hgnc/6149
ITGAV,limbal stem cells,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,http://identifiers.org/hgnc/6150
ITGAX,"dendritic cell, human",interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6152
ITGAX,Mgl_6 microglial cell (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051007,http://identifiers.org/hgnc/6152
ITGAX,CD141-positive myeloid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/6152
ITGAX,CD1c-positive myeloid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/6152
ITGAX,CD14-positive monocyte,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001054,http://identifiers.org/hgnc/6152
ITGAX,thymic macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/6152
ITGAX,kidney interstitial alternatively activated macrophage,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000695,http://identifiers.org/hgnc/6152
ITGAX,dendritic cell,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/6152
ITGAX,lymphocyte of large intestine lamina propria,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0009018,http://identifiers.org/hgnc/6152
ITGAX,monocyte,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/6152
ITGAX,conventional dendritic cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/6152
ITGAX,Monocyte Derived Cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-cell,http://identifiers.org/hgnc/6152
ITGAX,lymph node subcapsular sinus macrophage,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000887,http://identifiers.org/hgnc/6152
ITGAX,immature conventional dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000840,http://identifiers.org/hgnc/6152
ITGAX,"plasmacytoid dendritic cell, human",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/6152
ITGAX,dendritic cell,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/6152
ITGAX,lymphocyte of large intestine lamina propria,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0009018,http://identifiers.org/hgnc/6152
ITGAX,"dendritic cell, human",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6152
ITGAX,macrophage,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/6152
ITGAX,dendritic cell,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/6152
ITGAX,"plasmacytoid dendritic cell, human",lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/6152
ITGAX,CD141-positive myeloid dendritic cell,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/6152
ITGAX,"dendritic cell, human",cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6152
ITGAX,"dendritic cell, human",cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6152
ITGAX,CD1c-positive myeloid dendritic cell,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/6152
ITGAX,CD8-alpha-positive thymic conventional dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/6152
ITGAX,CD8-alpha-negative thymic conventional dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/6152
ITGAX,plasmacytoid dendritic cell,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000784,http://identifiers.org/hgnc/6152
ITGAX,"dendritic cell, human",liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6152
ITGAX,Subcapsular Dendritic Cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,https://purl.org/ccf/ASCTB-TEMP_subcapsular-dendritic-cell,http://identifiers.org/hgnc/6152
ITGAX,conventional dendritic cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/6152
ITGAX,CD141-positive myeloid dendritic cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/6152
ITGAX,CD1c-positive myeloid dendritic cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/6152
ITGAX,DEC205+ DC,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,https://purl.org/ccf/ASCTB-TEMP_dec205-dc,http://identifiers.org/hgnc/6152
ITGAX,"dendritic cell, human",spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/6152
ITGAX,dendritic cell,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/6152
ITGAX,thymic plasmacytoid dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/6152
ITGAX,thymic medullary macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000882,http://identifiers.org/hgnc/6152
ITGAX,"plasmacytoid dendritic cell, human",spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/6152
ITGAX,monocyte-derived dendritic cell,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0011031,http://identifiers.org/hgnc/6152
ITGAX,uterine resident macrophage,uterus,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_4033064,http://identifiers.org/hgnc/6152
ITGAX,lymph node tingible body macrophage,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000888,http://identifiers.org/hgnc/6152
ITGB1,reticular cell of splenic cord,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6153
